item_id,category,stock_level,reorder_point,reorder_frequency_days,lead_time_days,daily_demand,demand_std_dev,item_popularity_score,storage_location_id,zone,picking_time_seconds,handling_cost_per_unit,unit_price,holding_cost_per_unit_day,stockout_count_last_month,order_fulfillment_rate,total_orders_last_month,turnover_ratio,layout_efficiency_score,last_restock_date,forecasted_demand_next_7d,KPI_score,score_pick_time,score_demand,score_layout_bad,score_handling_cost,automation_candidate_score,automation_candidate_flag,robot_assisted,manual_pick_time_seconds,robot_pick_time_seconds,robot_workload_share_proxy
ITM10450,Groceries,430,88,13,3,2.23,8.79,0.15,L34,C,139,4.62,79.13,0.72,9,0.79,64,13.67,0.56,2024-06-27,289.65,0.6,0.7633136094674556,0.024913212170716764,0.55,0.9155555555555556,0.5143549629937529,0,0,139.0,139.0,0.2984954743166571
ITM10451,Pharma,245,27,4,4,30.59,3.7,0.85,L65,D,73,4.42,16.1,0.86,0,0.95,228,8.2,0.43,2024-06-08,126.79,0.699,0.3727810650887574,0.604043291811313,0.7125,0.8711111111111111,0.559936524690008,0,0,73.0,73.0,0.2984954743166571
ITM10452,Automotive,34,11,7,9,8.12,6.39,0.92,L63,D,38,2.42,91.99,1.31,3,0.89,494,1.72,0.61,2024-06-24,43.86,0.532,0.16568047337278108,0.1451909332244231,0.48750000000000004,0.42666666666666664,0.24999613598310602,0,0,38.0,38.0,0.2984954743166571
ITM10453,Automotive,243,22,8,4,40.13,3.22,0.2,L33,C,96,1.54,156.98,1.87,1,0.79,821,9.36,0.27,2024-08-21,82.65,0.53,0.5088757396449705,0.7988564427200328,0.9125,0.23111111111111113,0.648818339785109,1,1,96.0,73.36196305389633,0.2984954743166571
ITM10454,Pharma,80,13,3,7,42.97,9.21,0.5,L7,B,105,1.73,105.72,0.49,7,0.91,452,5.68,0.95,2024-04-15,133.2,0.659,0.5621301775147929,0.8568511333469472,0.0625,0.2733333333333333,0.5217407443433347,0,0,105.0,105.0,0.2984954743166571
ITM10455,Apparel,141,51,13,7,24.62,7.92,0.94,L12,D,40,1.49,131.5,1.41,3,0.8,137,3.89,0.99,2024-09-23,184.87,0.609,0.17751479289940827,0.48213191750051054,0.012499999999999956,0.22,0.24014549240991648,0,0,40.0,40.0,0.2984954743166571
ITM10456,Automotive,296,83,6,6,39.38,2.81,0.23,L82,A,92,2.94,131.55,0.29,7,0.88,143,3.56,0.72,2024-09-04,189.25,0.598,0.48520710059171596,0.7835409434347561,0.35,0.5422222222222222,0.5533673454893354,0,0,92.0,92.0,0.2984954743166571
ITM10457,Groceries,65,70,11,9,8.11,9.51,0.36,L55,C,152,4.41,137.49,0.46,1,1.0,894,8.83,0.8,2024-06-27,230.05,0.812,0.8402366863905325,0.1449867265672861,0.2499999999999999,0.8688888888888889,0.5164795814152877,0,0,152.0,152.0,0.2984954743166571
ITM10458,Apparel,472,17,4,5,25.11,3.89,0.37,L36,B,42,3.98,83.64,1.07,3,0.79,444,2.46,0.46,2024-08-31,197.88,0.516,0.1893491124260355,0.49213804370022457,0.675,0.7733333333333333,0.43571439141381496,0,0,42.0,42.0,0.2984954743166571
ITM10459,Groceries,409,76,7,2,20.3,6.69,0.13,L6,D,109,4.08,80.3,1.45,8,0.98,77,12.5,0.89,2024-02-19,152.54,0.636,0.5857988165680473,0.3939146416173167,0.13750000000000007,0.7955555555555556,0.4595494746679695,0,0,109.0,109.0,0.2984954743166571
ITM10460,Electronics,313,72,3,7,30.95,7.56,0.13,L1,D,157,2.52,10.87,1.73,4,0.8,746,4.18,0.92,2024-08-12,18.75,0.547,0.8698224852071006,0.6113947314682459,0.10000000000000009,0.4488888888888889,0.5962363024122029,0,0,157.0,157.0,0.2984954743166571
ITM10461,Apparel,81,18,6,3,3.18,0.72,0.96,L43,B,82,1.95,39.3,1.51,5,0.86,124,8.69,0.26,2024-12-22,211.56,0.489,0.4260355029585799,0.04431284459873392,0.925,0.3222222222222222,0.4009302767852744,0,0,82.0,82.0,0.2984954743166571
ITM10462,Automotive,105,20,6,3,37.85,9.61,0.61,L99,A,175,3.91,190.65,0.13,9,0.84,103,2.76,0.31,2024-08-19,34.78,0.474,0.9763313609467456,0.7522973248927916,0.8625,0.7577777777777778,0.8644995196243135,1,1,175.0,113.47607989616623,0.2984954743166571
ITM10463,Apparel,465,51,8,3,4.88,3.77,0.38,L17,C,140,4.07,170.06,1.4,8,0.93,370,13.03,0.41,2024-06-12,145.96,0.542,0.7692307692307693,0.07902797631202778,0.7375,0.7933333333333334,0.5582340339192494,0,0,140.0,140.0,0.2984954743166571
ITM10464,Apparel,229,22,12,8,33.17,2.3,0.44,L82,D,27,3.63,62.27,1.67,8,0.72,608,10.69,0.76,2024-02-04,269.95,0.512,0.10059171597633136,0.656728609352665,0.29999999999999993,0.6955555555555555,0.36681082475188753,0,0,27.0,27.0,0.2984954743166571
ITM10465,Apparel,97,45,11,9,1.9,8.58,0.74,L34,A,135,0.64,86.23,1.1,6,0.89,809,3.89,0.35,2024-06-02,183.09,0.47,0.7396449704142012,0.018174392485195017,0.8125,0.031111111111111114,0.46692141702235007,0,0,135.0,135.0,0.2984954743166571
ITM10466,Apparel,221,22,5,9,41.76,7.18,0.43,L21,C,16,3.15,188.59,1.93,1,0.93,283,11.02,0.38,2024-01-23,67.7,0.596,0.03550295857988166,0.8321421278333674,0.775,0.5888888888888889,0.47773271067085177,0,0,16.0,16.0,0.2984954743166571
ITM10467,Groceries,321,21,11,7,9.56,1.32,0.3,L95,A,172,2.06,57.58,0.11,6,0.84,679,2.16,0.51,2024-12-29,244.31,0.568,0.9585798816568047,0.1745966918521544,0.6125,0.3466666666666667,0.5929776268850349,0,0,172.0,172.0,0.2984954743166571
ITM10468,Electronics,416,46,8,7,26.26,1.61,0.19,L57,C,133,1.38,111.18,1.66,8,0.73,821,11.81,0.69,2024-02-28,97.12,0.515,0.727810650887574,0.5156218092709822,0.38750000000000007,0.19555555555555554,0.5428663586918798,0,0,133.0,133.0,0.2984954743166571
ITM10469,Pharma,242,83,9,3,13.81,7.29,0.76,L71,C,123,3.62,14.2,0.74,1,0.77,279,7.86,0.98,2024-01-12,177.41,0.761,0.6686390532544378,0.261384521135389,0.025000000000000022,0.6933333333333334,0.4202043109757252,0,0,123.0,123.0,0.2984954743166571
ITM10470,Apparel,241,82,14,9,36.41,1.21,0.26,L91,A,93,1.71,127.75,1.34,6,0.9,851,2.68,0.83,2024-06-24,194.4,0.528,0.4911242603550296,0.7228915662650602,0.21250000000000013,0.2688888888888889,0.48270606291041884,0,0,93.0,93.0,0.2984954743166571
ITM10471,Automotive,22,61,12,9,16.75,9.21,0.16,L55,C,93,4.61,186.71,1.42,6,0.97,802,8.71,0.65,2024-11-27,222.03,0.578,0.4911242603550296,0.3214212783336737,0.4375,0.9133333333333334,0.4717094209754473,0,0,93.0,93.0,0.2984954743166571
ITM10472,Apparel,497,80,4,7,36.51,7.54,0.48,L72,D,92,1.84,178.1,0.68,2,0.83,381,3.81,0.24,2024-02-25,28.84,0.557,0.48520710059171596,0.7249336328364305,0.9500000000000001,0.2977777777777778,0.6313407078653934,1,1,92.0,67.04622808181674,0.2984954743166571
ITM10473,Automotive,25,11,13,8,14.96,3.69,0.14,L2,D,114,3.0,105.37,1.99,5,0.87,743,10.42,0.61,2024-12-12,257.74,0.536,0.6153846153846154,0.28486828670614667,0.48750000000000004,0.5555555555555556,0.48466988772124575,0,0,114.0,114.0,0.2984954743166571
ITM10474,Groceries,112,65,12,2,37.87,3.95,0.97,L15,A,111,4.22,133.43,0.3,7,0.77,521,10.92,0.36,2024-03-25,43.02,0.602,0.5976331360946746,0.7527057382070655,0.8,0.8266666666666667,0.7075316425666562,1,1,111.0,83.50044871784046,0.2984954743166571
ITM10475,Automotive,27,69,8,2,2.5,5.31,0.66,L10,A,102,2.31,118.26,0.4,9,0.82,366,11.65,0.44,2024-05-04,37.41,0.587,0.5443786982248521,0.03042679191341638,0.7,0.40222222222222226,0.40710173908618796,0,0,102.0,102.0,0.2984954743166571
ITM10476,Pharma,447,32,8,6,14.88,3.93,0.24,L89,C,69,4.23,22.73,1.8,7,0.8,150,13.53,0.4,2024-09-21,142.5,0.5,0.34911242603550297,0.2832346334490505,0.75,0.828888888888889,0.45750424933780526,0,0,69.0,69.0,0.2984954743166571
ITM10477,Electronics,254,49,4,9,25.43,7.94,0.26,L20,C,111,3.76,40.16,0.33,2,0.9,297,10.17,0.48,2024-03-30,117.93,0.739,0.5976331360946746,0.49867265672860933,0.6500000000000001,0.7244444444444444,0.591099495900897,0,0,111.0,111.0,0.2984954743166571
ITM10478,Automotive,127,73,4,5,3.21,9.76,0.61,L70,A,33,4.64,193.13,0.82,5,1.0,529,7.88,0.25,2024-10-09,25.84,0.573,0.13609467455621302,0.04492546457014499,0.9375,0.9199999999999999,0.3474155091935287,0,0,33.0,33.0,0.2984954743166571
ITM10479,Automotive,180,94,4,2,10.12,6.05,0.42,L5,B,118,1.97,58.63,1.49,1,0.94,910,12.96,0.66,2024-03-22,58.14,0.724,0.6390532544378699,0.18603226465182765,0.42500000000000004,0.32666666666666666,0.429097647837363,0,0,118.0,118.0,0.2984954743166571
ITM10480,Electronics,228,32,12,6,46.79,4.74,0.8,L48,A,176,0.97,83.05,1.6,1,0.76,919,13.6,0.24,2024-06-18,137.37,0.601,0.9822485207100592,0.9348580763732898,0.9500000000000001,0.10444444444444444,0.8738012756404552,1,1,176.0,123.22346397406577,0.2984954743166571
ITM10481,Pharma,259,38,14,4,48.86,2.62,0.59,L75,B,149,2.44,106.7,1.91,7,0.87,674,11.94,0.73,2024-10-13,250.43,0.548,0.8224852071005917,0.9771288544006536,0.3375,0.4311111111111111,0.7327438502715439,1,1,149.0,115.01076652519616,0.2984954743166571
ITM10482,Apparel,350,87,3,5,37.25,6.71,0.49,L71,B,103,4.04,196.04,1.6,9,0.72,270,14.19,0.78,2024-08-06,45.18,0.549,0.5502958579881657,0.7400449254645702,0.2749999999999999,0.7866666666666666,0.575798487501304,0,0,103.0,103.0,0.2984954743166571
ITM10483,Automotive,352,99,7,9,13.36,7.01,0.97,L19,A,73,2.53,141.1,1.7,4,0.77,388,14.71,0.59,2024-08-24,40.31,0.618,0.3727810650887574,0.25219522156422297,0.5125000000000001,0.4511111111111111,0.372382103615881,0,0,73.0,73.0,0.2984954743166571
ITM10484,Electronics,69,60,10,2,13.77,7.01,0.45,L56,A,13,1.68,129.62,1.9,4,0.75,197,4.52,0.83,2024-04-28,243.4,0.506,0.01775147928994083,0.2605676945068409,0.21250000000000013,0.2622222222222222,0.15399312229025086,0,0,13.0,13.0,0.2984954743166571
ITM10485,Groceries,30,78,4,8,32.64,0.76,0.46,L17,A,103,0.62,109.64,1.15,3,0.8,948,3.57,0.97,2024-07-26,152.77,0.627,0.5502958579881657,0.6459056565244027,0.03749999999999998,0.026666666666666665,0.4240567068192538,0,0,103.0,103.0,0.2984954743166571
ITM10486,Electronics,370,98,7,4,6.76,9.04,0.7,L6,B,142,1.91,143.13,0.75,9,0.9,345,7.28,0.47,2024-11-18,114.47,0.516,0.7810650887573964,0.11741882785378803,0.6625000000000001,0.3133333333333333,0.5114850171924283,0,0,142.0,142.0,0.2984954743166571
ITM10487,Groceries,175,40,14,6,47.47,3.71,0.83,L40,D,25,3.71,136.16,1.55,3,0.85,758,14.96,0.7,2024-04-04,143.79,0.694,0.08875739644970414,0.9487441290586074,0.3750000000000001,0.7133333333333334,0.46645953063079726,0,0,25.0,25.0,0.2984954743166571
ITM10488,Pharma,89,59,10,2,12.02,7.57,0.66,L47,D,36,1.16,181.54,0.41,7,0.98,456,2.24,0.46,2024-04-05,129.15,0.537,0.15384615384615385,0.22483152950786195,0.675,0.14666666666666664,0.2786545870574868,0,0,36.0,36.0,0.2984954743166571
ITM10489,Apparel,188,29,12,9,49.98,7.72,0.73,L6,A,141,2.03,112.95,0.23,2,0.76,630,10.97,0.55,2024-11-23,236.75,0.745,0.7751479289940828,1.0,0.5625,0.33999999999999997,0.7565591715976332,1,1,141.0,100.10605288197716,0.2984954743166571
ITM10490,Electronics,291,64,7,2,25.29,6.68,0.44,L46,A,81,0.59,90.09,1.59,2,0.81,527,12.91,0.22,2024-12-02,12.7,0.579,0.42011834319526625,0.495813763528691,0.975,0.019999999999999993,0.5137914663367138,0,0,81.0,81.0,0.2984954743166571
ITM10491,Automotive,87,90,4,7,38.8,4.25,0.53,L27,C,57,3.75,163.36,1.91,7,0.8,849,14.95,0.26,2024-08-09,135.62,0.48,0.2781065088757396,0.7716969573208087,0.925,0.7222222222222222,0.5999739129687607,0,0,57.0,57.0,0.2984954743166571
ITM10492,Pharma,374,11,5,4,1.11,6.28,0.28,L88,C,145,4.46,161.96,0.94,2,0.77,73,9.68,0.84,2024-07-21,56.07,0.717,0.7988165680473372,0.0020420665713702284,0.20000000000000018,0.88,0.44813924719034604,0,0,145.0,145.0,0.2984954743166571
ITM10493,Electronics,271,34,8,2,44.55,0.88,0.71,L32,C,90,3.06,42.27,0.41,1,1.0,930,6.32,0.31,2024-01-15,99.4,0.685,0.47337278106508873,0.8891157851745967,0.8625,0.5688888888888889,0.6854727368673034,1,1,90.0,71.12483360844665,0.2984954743166571
ITM10494,Automotive,67,22,13,3,14.23,7.74,0.3,L86,A,53,0.62,54.99,1.04,4,0.82,996,3.33,0.76,2024-11-10,42.53,0.576,0.25443786982248523,0.26996120073514396,0.29999999999999993,0.026666666666666665,0.24543017481620397,0,0,53.0,53.0,0.2984954743166571
ITM10495,Electronics,203,79,13,8,33.73,1.45,0.1,L14,D,61,1.48,192.14,0.85,2,0.98,932,14.74,0.77,2024-04-11,133.83,0.822,0.30177514792899407,0.6681641821523382,0.2875,0.21777777777777776,0.4004370915950769,0,0,61.0,61.0,0.2984954743166571
ITM10496,Groceries,339,76,7,7,40.51,4.27,0.94,L46,D,43,2.47,94.38,0.81,5,0.82,235,13.94,1.0,2024-08-18,196.56,0.769,0.1952662721893491,0.8066162956912396,0.0,0.4377777777777778,0.3638691753608893,0,0,43.0,43.0,0.2984954743166571
ITM10497,Electronics,206,67,13,7,9.04,1.48,0.38,L100,A,30,3.14,108.74,1.29,6,0.76,219,12.26,0.76,2024-10-30,201.86,0.618,0.11834319526627218,0.1639779456810292,0.29999999999999993,0.5866666666666667,0.2151973284774843,0,0,30.0,30.0,0.2984954743166571
ITM10498,Electronics,109,91,6,2,22.68,8.45,0.28,L72,A,33,2.73,68.93,0.43,2,0.74,852,14.21,0.3,2024-08-07,241.06,0.714,0.13609467455621302,0.4425158260159281,0.875,0.4955555555555555,0.4117481731828192,0,0,33.0,33.0,0.2984954743166571
ITM10499,Electronics,465,84,6,8,25.2,5.73,0.34,L53,B,53,4.62,101.4,0.82,8,0.96,593,1.85,0.7,2024-07-18,246.35,0.515,0.25443786982248523,0.4939759036144578,0.3750000000000001,0.9155555555555556,0.416523474568887,0,0,53.0,53.0,0.2984954743166571
ITM10500,Pharma,351,93,7,7,16.29,7.06,0.4,L80,B,123,4.72,151.24,1.75,9,0.71,487,9.84,0.62,2024-01-03,183.34,0.442,0.6686390532544378,0.31202777210537064,0.4750000000000001,0.9377777777777777,0.5498417307111642,0,0,123.0,123.0,0.2984954743166571
ITM10501,Electronics,158,73,4,5,24.61,6.98,0.53,L96,D,178,0.98,101.65,1.49,0,0.99,350,4.85,0.93,2024-12-26,112.41,0.7,0.9940828402366864,0.48192771084337344,0.08750000000000002,0.10666666666666666,0.5703781160143533,0,0,178.0,178.0,0.2984954743166571
ITM10502,Automotive,376,78,11,4,16.56,8.5,0.16,L20,C,166,1.12,69.81,0.21,6,0.83,737,11.72,0.75,2024-04-19,24.88,0.731,0.9230769230769231,0.31754135184807025,0.3125,0.1377777777777778,0.5407709525629681,0,0,166.0,166.0,0.2984954743166571
ITM10503,Groceries,108,92,4,5,18.68,1.76,0.15,L31,D,112,2.11,28.24,1.08,3,0.77,413,2.34,0.61,2024-04-15,20.4,0.539,0.6035502958579881,0.360833163161119,0.48750000000000004,0.35777777777777775,0.48294784506930877,0,0,112.0,112.0,0.2984954743166571
ITM10504,Groceries,293,95,12,6,33.8,6.77,0.36,L21,B,143,2.4,186.37,0.27,6,0.89,903,4.62,0.7,2024-05-22,42.85,0.633,0.7869822485207101,0.6695936287522973,0.3750000000000001,0.4222222222222222,0.6328932102561956,1,1,143.0,105.36324929435142,0.2984954743166571
ITM10505,Electronics,38,68,4,5,32.0,5.96,0.37,L23,D,65,3.14,175.61,1.92,8,0.74,226,12.9,0.55,2024-12-26,295.31,0.478,0.3254437869822485,0.6328364304676333,0.5625,0.5866666666666667,0.4911951105998561,0,0,65.0,65.0,0.2984954743166571
ITM10506,Pharma,490,69,12,8,12.38,0.79,0.21,L53,B,23,3.98,160.36,0.56,8,0.72,851,11.49,0.61,2024-02-02,237.93,0.603,0.07692307692307693,0.2321829691647948,0.48750000000000004,0.7733333333333333,0.2752574548520026,0,0,23.0,23.0,0.2984954743166571
ITM10507,Pharma,330,92,11,3,44.98,2.41,0.46,L4,B,110,1.11,141.87,1.87,0,0.95,193,14.89,0.78,2024-10-22,127.41,0.758,0.591715976331361,0.8978966714314887,0.2749999999999999,0.13555555555555557,0.5746109475175465,0,0,110.0,110.0,0.2984954743166571
ITM10508,Automotive,377,71,5,7,43.28,3.04,0.36,L23,C,10,4.11,107.95,1.68,9,0.83,572,10.02,0.26,2024-02-22,145.2,0.404,0.0,0.8631815397181949,0.925,0.8022222222222223,0.5241766841376807,0,0,10.0,10.0,0.2984954743166571
ITM10509,Electronics,393,25,12,8,25.95,1.19,0.12,L95,C,21,3.25,180.51,1.15,3,0.86,530,5.24,0.69,2024-10-01,223.84,0.605,0.0650887573964497,0.5092914028997345,0.38750000000000007,0.6111111111111112,0.31743403493961136,0,0,21.0,21.0,0.2984954743166571
ITM10510,Groceries,485,97,9,7,22.23,3.87,0.9,L43,B,124,4.91,160.42,0.74,6,0.75,541,8.67,0.27,2024-04-05,159.18,0.526,0.6745562130177515,0.4333265264447621,0.9125,0.98,0.6803204431405292,1,1,124.0,89.87718162944844,0.2984954743166571
ITM10511,Pharma,173,77,6,9,19.47,0.76,0.9,L53,A,115,3.43,165.04,1.73,9,0.72,535,14.22,0.88,2024-07-06,114.52,0.557,0.621301775147929,0.3769654890749438,0.15000000000000013,0.6511111111111112,0.4567214678927659,0,0,115.0,115.0,0.2984954743166571
ITM10512,Electronics,409,24,8,3,35.66,5.76,0.29,L86,C,161,3.72,68.81,0.39,5,0.81,708,10.12,0.95,2024-06-15,111.37,0.748,0.893491124260355,0.7075760669797835,0.0625,0.7155555555555556,0.6537248253536326,1,1,161.0,134.1808277759335,0.2984954743166571
ITM10513,Pharma,279,98,6,7,33.91,2.51,0.25,L95,B,46,1.38,90.46,0.44,8,0.85,909,13.34,0.82,2024-04-10,70.8,0.708,0.21301775147928995,0.6718399019808046,0.2250000000000002,0.19555555555555554,0.3513146267415129,0,0,46.0,46.0,0.2984954743166571
ITM10514,Pharma,127,64,12,5,10.61,3.23,0.59,L32,A,12,3.96,144.29,0.53,6,0.93,974,1.32,0.77,2024-08-22,266.83,0.585,0.011834319526627219,0.19603839085154176,0.2875,0.7688888888888888,0.1979341339550023,0,0,12.0,12.0,0.2984954743166571
ITM10515,Groceries,390,44,9,9,33.9,9.15,0.67,L35,A,164,0.86,80.5,1.24,2,0.85,534,6.17,0.95,2024-02-28,130.1,0.678,0.9112426035502958,0.6716356953236676,0.0625,0.08,0.5864877500172185,0,0,164.0,164.0,0.2984954743166571
ITM10516,Apparel,304,64,3,9,13.37,5.28,0.96,L21,D,62,3.45,103.86,0.7,6,0.93,871,14.09,0.37,2024-05-14,228.19,0.658,0.3076923076923077,0.25239942822136,0.7875000000000001,0.6555555555555556,0.42185230709888666,0,0,62.0,62.0,0.2984954743166571
ITM10517,Automotive,78,23,5,6,1.91,3.06,0.44,L90,D,109,0.75,132.84,1.98,9,0.73,486,1.55,0.38,2024-12-09,176.39,0.265,0.5857988165680473,0.018378599142332037,0.775,0.05555555555555555,0.4003886619254741,0,0,109.0,109.0,0.2984954743166571
ITM10518,Automotive,144,58,5,9,35.26,6.19,0.66,L14,C,26,1.02,93.17,0.47,4,0.72,244,8.27,0.58,2024-09-07,228.69,0.643,0.09467455621301775,0.6994078006943026,0.5250000000000001,0.11555555555555556,0.36424771824905344,0,0,26.0,26.0,0.2984954743166571
ITM10519,Groceries,373,92,3,9,32.59,2.42,0.89,L49,A,122,0.99,160.68,1.63,1,0.75,515,5.85,0.21,2024-09-27,103.06,0.487,0.6627218934911243,0.6448846232387176,0.9875,0.10888888888888888,0.6669430332569538,1,1,122.0,78.57018147461338,0.2984954743166571
ITM10520,Pharma,292,16,8,2,21.13,1.21,0.5,L5,C,119,0.74,32.09,0.28,9,0.93,125,10.05,0.97,2024-11-23,228.08,0.706,0.6449704142011834,0.41086379415968954,0.03749999999999998,0.05333333333333333,0.3940806372617136,0,0,119.0,119.0,0.2984954743166571
ITM10521,Electronics,126,39,13,3,26.76,0.7,0.21,L61,B,152,1.95,146.43,0.77,2,0.93,209,3.27,0.23,2024-06-09,239.09,0.559,0.8402366863905325,0.5258321421278334,0.9625,0.3222222222222222,0.7185665394167853,1,1,152.0,107.25251962836197,0.2984954743166571
ITM10522,Pharma,318,92,11,5,47.41,9.54,0.44,L29,C,176,4.97,37.59,0.56,5,0.74,539,10.15,0.68,2024-11-01,40.24,0.663,0.9822485207100592,0.9475188891157852,0.4,0.9933333333333333,0.8564884083520925,1,1,176.0,140.26431745340648,0.2984954743166571
ITM10523,Groceries,264,58,10,8,30.16,7.38,0.22,L26,A,13,2.07,188.19,1.96,5,0.71,149,14.89,0.48,2024-07-17,36.52,0.541,0.01775147928994083,0.595262405554421,0.6500000000000001,0.34888888888888886,0.35056820227119156,0,0,13.0,13.0,0.2984954743166571
ITM10524,Automotive,355,98,13,5,33.24,8.1,0.11,L59,D,154,3.92,69.67,0.15,6,0.91,165,4.8,0.28,2024-11-08,295.79,0.567,0.8520710059171598,0.6581580559526241,0.9,0.76,0.7942758191526513,1,1,154.0,116.44543715827685,0.2984954743166571
ITM10525,Pharma,469,25,9,5,4.13,9.82,0.78,L45,C,148,1.1,161.13,1.47,5,0.96,429,7.46,0.22,2024-07-19,44.21,0.488,0.8165680473372781,0.06371247702675108,0.975,0.13333333333333336,0.55407429537627,0,0,148.0,148.0,0.2984954743166571
ITM10526,Automotive,437,60,12,2,9.13,9.35,0.31,L40,D,21,2.55,109.07,0.57,8,0.93,644,1.42,0.41,2024-10-27,208.6,0.47,0.0650887573964497,0.16581580559526243,0.7375,0.4555555555555555,0.2688358001927142,0,0,21.0,21.0,0.2984954743166571
ITM10527,Electronics,266,81,10,4,15.75,7.5,0.1,L30,C,41,1.33,27.31,1.64,4,0.76,873,7.08,0.29,2024-02-28,226.87,0.46,0.1834319526627219,0.3010006126199714,0.8875000000000001,0.18444444444444447,0.3596174092955246,0,0,41.0,41.0,0.2984954743166571
ITM10528,Automotive,27,91,8,7,27.43,7.09,0.89,L29,B,164,1.36,120.69,0.69,4,0.88,112,6.68,0.95,2024-06-27,28.42,0.706,0.9112426035502958,0.5395139881560138,0.0625,0.19111111111111112,0.5579623489780335,0,0,164.0,164.0,0.2984954743166571
ITM10529,Automotive,160,89,11,7,39.05,3.7,0.5,L4,A,52,0.95,183.31,0.46,7,0.93,181,8.91,0.4,2024-06-29,226.49,0.599,0.2485207100591716,0.7768021237492342,0.75,0.09999999999999999,0.4924489211484389,0,0,52.0,52.0,0.2984954743166571
ITM10530,Apparel,381,92,5,8,16.74,1.49,0.31,L85,C,113,2.44,39.87,1.42,7,0.78,297,4.59,0.28,2024-08-22,131.66,0.391,0.6094674556213018,0.3212170716765366,0.9,0.4311111111111111,0.5632632148625928,0,0,113.0,113.0,0.2984954743166571
ITM10531,Apparel,27,51,12,9,18.46,5.95,0.34,L25,B,102,0.84,71.05,0.59,0,0.86,444,5.6,0.82,2024-11-12,89.66,0.752,0.5443786982248521,0.35634061670410455,0.2250000000000002,0.07555555555555554,0.3772092198567278,0,0,102.0,102.0,0.2984954743166571
ITM10532,Apparel,497,26,12,6,13.55,5.97,0.32,L52,B,52,4.59,93.44,1.02,2,0.79,692,9.54,0.53,2024-03-29,202.95,0.649,0.2485207100591716,0.25607514804982645,0.5875,0.9088888888888889,0.3846197173275055,0,0,52.0,52.0,0.2984954743166571
ITM10533,Automotive,371,72,11,8,13.48,9.55,0.28,L43,B,140,2.52,62.26,0.35,5,0.77,460,13.72,0.87,2024-12-10,251.61,0.776,0.7692307692307693,0.2546457014498673,0.1625000000000001,0.4488888888888889,0.4614749070161568,0,0,140.0,140.0,0.2984954743166571
ITM10534,Groceries,113,54,6,4,47.49,4.7,0.86,L36,D,166,4.27,189.32,1.48,5,0.99,928,4.29,0.87,2024-12-27,176.11,0.581,0.9230769230769231,0.9491525423728815,0.1625000000000001,0.8377777777777777,0.7702543097204113,1,1,166.0,137.32885388449677,0.2984954743166571
ITM10535,Automotive,340,86,9,7,32.14,7.06,0.25,L9,D,94,4.91,81.73,0.87,0,0.97,477,10.48,0.99,2024-06-01,262.48,0.845,0.4970414201183432,0.6356953236675515,0.012499999999999956,0.98,0.49002516514760275,0,0,94.0,94.0,0.2984954743166571
ITM10536,Groceries,446,16,11,6,8.64,5.96,0.61,L99,B,44,3.55,135.03,0.37,1,0.83,963,8.33,0.84,2024-11-10,16.48,0.788,0.20118343195266272,0.15580967939554832,0.20000000000000018,0.6777777777777777,0.2349940543775074,0,0,44.0,44.0,0.2984954743166571
ITM10537,Groceries,58,36,4,8,36.39,2.18,0.17,L36,B,126,4.56,52.54,1.51,9,0.74,719,2.46,0.37,2024-10-29,224.2,0.324,0.6863905325443787,0.7224831529507862,0.7875000000000001,0.9022222222222221,0.7390233811252096,1,1,126.0,92.48090435042775,0.2984954743166571
ITM10538,Apparel,100,19,4,6,36.38,6.12,0.95,L45,C,176,1.11,51.74,0.3,6,0.92,777,8.92,0.67,2024-02-13,59.13,0.687,0.9822485207100592,0.7222789462936493,0.4125,0.13555555555555557,0.705638647727674,1,1,176.0,131.9569014007128,0.2984954743166571
ITM10539,Pharma,206,43,11,5,33.66,5.63,0.64,L83,C,161,4.23,43.41,1.19,0,0.78,375,10.92,0.62,2024-12-10,92.96,0.707,0.893491124260355,0.6667347355523789,0.4750000000000001,0.828888888888889,0.7353057592587445,1,1,161.0,109.36637134527992,0.2984954743166571
ITM10540,Electronics,103,45,14,3,7.6,5.19,0.91,L66,A,29,1.72,92.61,1.25,9,0.75,992,9.38,0.61,2024-03-09,175.95,0.492,0.11242603550295859,0.13457218705329793,0.48750000000000004,0.2711111111111111,0.20995318142828392,0,0,29.0,29.0,0.2984954743166571
ITM10541,Apparel,107,34,5,5,20.99,5.38,0.46,L52,C,152,2.63,111.24,1.87,4,0.81,595,2.46,0.44,2024-06-09,89.59,0.416,0.8402366863905325,0.4080049009597712,0.7,0.47333333333333333,0.6458294781774777,1,1,152.0,107.86399116726511,0.2984954743166571
